Time,V1,V2,V3,V4,V5
437.5500,9.1953,-0.7366,-2.0766,-0.6070,1.9885
437.6000,9.0558,-1.8848,-0.9433,-0.4345,2.0059
437.6500,8.8085,-2.4108,0.4807,-0.0679,2.1737
437.7000,8.4616,-2.3917,1.8464,0.6040,2.5422
437.7500,7.9853,-2.0429,2.9292,1.5613,3.1045
437.8000,7.3200,-1.5956,3.6704,2.7305,3.7886
437.8500,6.3868,-1.2012,4.1217,4.0448,4.4745
437.9000,5.1210,-0.8914,4.3665,5.4420,4.9892
437.9500,3.5497,-0.5972,4.4818,6.8282,5.1015
438.0000,1.8848,-0.2318,4.5599,8.0570,4.5729
438.0500,0.5212,0.1979,4.7257,8.9570,3.2850
438.1000,-0.1280,0.5874,5.0651,9.3735,1.3742
438.1500,0.1383,0.9349,5.5555,9.1829,-0.7473
438.2000,1.1451,1.5115,6.1457,8.2928,-2.5715
438.2500,2.3305,2.6699,6.7947,6.6061,-3.7872
438.3000,2.9722,4.4219,7.2861,4.0327,-4.3546
438.3500,2.5918,6.2305,7.1813,0.7617,-4.2709
438.4000,1.3797,7.3792,6.2296,-2.4514,-3.4593
438.4500,0.1845,7.7205,4.6702,-4.7224,-2.0485
438.5000,-0.2404,7.7133,2.8594,-5.7674,-0.5535
438.5500,0.1642,7.7141,0.9399,-5.8171,0.4319
438.6000,0.9355,7.7039,-1.0006,-5.1298,0.6496
438.6500,1.5838,7.5636,-2.7270,-3.8257,0.3180
438.7000,1.9585,7.2777,-3.9257,-2.0408,-0.0423
438.7500,2.2314,6.8847,-4.4332,-0.0758,0.0322
438.8000,2.5978,6.3814,-4.3357,1.6826,0.7033
438.8500,3.0781,5.7156,-3.8727,2.9602,1.8642
438.9000,3.5495,4.8283,-3.2825,3.6853,3.2975
438.9500,3.8441,3.7050,-2.7057,3.9353,4.7845
439.0000,3.8131,2.4231,-2.1752,3.8517,6.1434
439.0500,3.3726,1.1677,-1.6709,3.5959,7.2438
439.1000,2.5428,0.1796,-1.1868,3.3260,8.0248
439.1500,1.4509,-0.3437,-0.7484,3.1615,8.4922
439.2000,0.2907,-0.3232,-0.3637,3.1561,8.6851
439.2500,-0.7411,0.1875,0.0296,3.3183,8.6388
439.3000,-1.5114,1.0300,0.5559,3.6517,8.3634
439.3500,-1.9907,1.9902,1.3413,4.1573,7.8300
439.4000,-2.2383,2.8582,2.4558,4.7924,6.9614
439.4500,-2.3348,3.4650,3.8824,5.4218,5.6475
439.5000,-2.3018,3.6962,5.4900,5.7980,3.8278
439.5500,-2.0835,3.5277,7.0291,5.6174,1.6441
439.6000,-1.6466,3.0991,8.2281,4.6875,-0.4707
439.6500,-1.1167,2.6755,8.9642,3.0879,-1.9738
439.7000,-0.7233,2.4323,9.2931,1.1497,-2.5284
439.7500,-0.5497,2.3482,9.3257,-0.6881,-2.1114
439.8000,-0.4150,2.3641,9.1546,-2.0339,-0.9452
439.8500,-0.0435,2.5212,8.8409,-2.6945,0.5848
439.9000,0.7100,2.8903,8.3971,-2.7380,2.0666
439.9500,1.8198,3.4603,7.7843,-2.4057,3.2251
440.0000,3.1821,4.1267,6.9281,-1.9545,3.9814
440.0500,4.6867,4.7186,5.7493,-1.5389,4.3881
440.1000,6.2152,5.0087,4.2289,-1.1753,4.5388
440.1500,7.6147,4.7452,2.5076,-0.7928,4.5405
440.2000,8.7127,3.7583,0.9338,-0.3521,4.5316
440.2500,9.3684,2.0988,-0.0539,0.0772,4.6483
440.3000,9.4941,0.0919,-0.1560,0.4296,4.9343
440.3500,9.0394,-1.7808,0.6093,0.8555,5.3605
440.4000,7.9532,-3.1451,1.8579,1.6998,5.9213
440.4500,6.1304,-3.9156,2.9685,3.1901,6.5479
440.5000,3.4932,-4.1741,3.3503,5.1425,6.9241
440.5500,0.3203,-3.9222,2.7469,6.9480,6.5968
440.6000,-2.5929,-3.1082,1.4956,8.0140,5.4236
440.6500,-4.4893,-1.9103,0.3647,8.3337,3.7301
440.7000,-5.2112,-0.7693,-0.1089,8.3361,1.9004
440.7500,-4.9949,-0.0703,0.0413,8.3133,0.1291
440.8000,-4.0860,0.1213,0.4677,8.2859,-1.4448
440.8500,-2.6682,0.0549,0.8889,8.1972,-2.6303
440.9000,-0.9687,0.0870,1.2598,8.0265,-3.2608
440.9500,0.7148,0.4514,1.6789,7.7697,-3.3177
441.0000,2.1197,1.1820,2.2192,7.4064,-2.9473
441.0500,3.1239,2.1898,2.8621,6.8975,-2.3713
441.1000,3.7485,3.3640,3.5247,6.1944,-1.7797
441.1500,4.0896,4.6155,4.0872,5.2543,-1.2691
441.2000,4.2554,5.8657,4.3978,4.0754,-0.8365
441.2500,4.3489,7.0215,4.2859,2.7517,-0.4198
441.3000,4.4790,7.9702,3.6170,1.5039,0.0287
441.3500,4.7469,8.5918,2.3760,0.6295,0.4899
441.4000,5.1937,8.7661,0.7294,0.3747,0.9273
441.4500,5.7879,8.3720,-0.9959,0.7948,1.4233
441.5000,6.4716,7.2864,-2.4495,1.6597,2.2178
441.5500,7.1245,5.3858,-3.4122,2.4760,3.5082
441.6000,7.4465,2.6582,-3.7834,2.6938,5.1494
441.6500,7.0588,-0.5095,-3.4593,2.0864,6.6046
441.7000,5.8724,-3.2943,-2.4245,1.0703,7.4126
441.7500,4.1440,-5.0336,-1.0185,0.4250,7.6759
441.8000,2.1261,-5.6511,0.1361,0.5475,7.7633
441.8500,-0.0262,-5.3639,0.5762,1.1874,7.7937
441.9000,-2.0653,-4.3291,0.3267,1.8250,7.6820
441.9500,-3.6245,-2.6684,-0.1366,2.1761,7.4004
442.0000,-4.4445,-0.6586,-0.2498,2.3571,7.0015
442.0500,-4.5447,1.2719,0.2715,2.6141,6.5060
442.1000,-4.1603,2.7588,1.3738,3.0258,5.8694
442.1500,-3.5684,3.6567,2.8302,3.4825,5.0244
442.2000,-2.9574,4.0147,4.3905,3.8030,3.9400
442.2500,-2.3939,3.9774,5.8440,3.8224,2.6743
442.3000,-1.8687,3.7172,7.0398,3.4418,1.3978
442.3500,-1.3698,3.4053,7.9029,2.6672,0.3509
442.4000,-0.9147,3.1776,8.4351,1.6163,-0.2558
442.4500,-0.5144,3.1049,8.6813,0.4784,-0.3256
442.5000,-0.1199,3.2052,8.6877,-0.5499,0.1036
442.5500,0.3794,3.4837,8.4765,-1.3302,0.8865
442.6000,1.1048,3.9436,8.0316,-1.8230,1.8209
442.6500,2.1344,4.5558,7.2890,-2.0810,2.7052
442.7000,3.4751,5.2143,6.1434,-2.1898,3.3770
442.7500,5.0392,5.7062,4.5041,-2.1901,3.7213
442.8000,6.6228,5.7335,2.4290,-2.0387,3.6868
442.8500,7.9544,5.0428,0.2580,-1.6756,3.3537
442.9000,8.8498,3.6099,-1.4682,-1.1707,2.9522
442.9500,9.3044,1.6968,-2.3144,-0.7424,2.6928
443.0000,9.4105,-0.2599,-2.1508,-0.5336,2.5980
443.0500,9.2640,-1.8145,-1.1335,-0.4159,2.6030
443.1000,8.9382,-2.6935,0.3719,-0.0954,2.7328
443.1500,8.4579,-2.9038,1.9203,0.6288,3.0695
443.2000,7.7867,-2.6700,3.1738,1.7644,3.6181
443.2500,6.8439,-2.2642,3.9995,3.2039,4.2686
443.3000,5.5470,-1.8613,4.4218,4.8089,4.8259
443.3500,3.8948,-1.4893,4.5286,6.4221,5.0355
443.4000,2.0771,-1.0870,4.4393,7.8552,4.6401
443.4500,0.4967,-0.6357,4.3159,8.9276,3.5096
443.5000,-0.3984,-0.2229,4.3077,9.5303,1.7704
443.5500,-0.3583,0.0982,4.4600,9.6324,-0.1928
443.6000,0.5344,0.5002,4.7599,9.2419,-1.9040
443.6500,1.8767,1.3136,5.2322,8.3516,-3.0558
443.7000,3.1082,2.7476,5.8480,6.8773,-3.6441
443.7500,3.7367,4.6901,6.3542,4.6963,-3.8287
443.8000,3.5047,6.6856,6.3093,1.8935,-3.6871
443.8500,2.5396,8.1576,5.4152,-0.9723,-3.1749
443.9000,1.3652,8.8644,3.8339,-3.1135,-2.3499
443.9500,0.5146,9.0423,2.0150,-4.1259,-1.4822
444.0000,0.1467,9.0274,0.3300,-4.1065,-0.8457
444.0500,0.1228,8.9790,-1.0017,-3.3405,-0.5006
444.1000,0.2791,8.9206,-1.8467,-2.1172,-0.3040
444.1500,0.5571,8.8381,-2.1570,-0.7183,-0.0651
444.2000,0.9682,8.7150,-2.0007,0.5992,0.3242
444.2500,1.5226,8.5368,-1.5451,1.6626,0.8701
444.3000,2.2062,8.2872,-0.9928,2.4199,1.5335
444.3500,2.9912,7.9373,-0.5164,2.9187,2.2870
444.4000,3.8397,7.4295,-0.2197,3.2533,3.1351
444.4500,4.6878,6.6694,-0.1219,3.5116,4.1044
444.5000,5.4126,5.5474,-0.1552,3.7398,5.2160
444.5500,5.8038,4.0110,-0.1795,3.9386,6.4436
444.6000,5.5822,2.1856,-0.0450,4.1133,7.6748
444.6500,4.5125,0.4455,0.2820,4.3432,8.7206
444.7000,2.5827,-0.6986,0.6385,4.7369,9.3733
444.7500,0.1362,-0.8570,0.8417,5.2766,9.4503
444.8000,-2.2001,0.0025,1.0400,5.8452,8.8302
444.8500,-3.8804,1.4244,1.7100,6.4250,7.4577
444.9000,-4.7615,2.5989,3.1465,6.9855,5.2639
444.9500,-4.9463,2.7913,5.0282,7.2117,2.2590
445.0000,-4.4355,1.8281,6.5485,6.7136,-1.0955
445.0500,-3.1842,0.3525,7.1636,5.5307,-3.8983
445.1000,-1.4619,-0.6297,7.1418,4.0352,-5.5507
445.1500,0.1300,-0.5998,7.0516,2.4271,-6.1163
445.2000,1.0437,0.2425,7.0790,0.6851,-5.9214
445.2500,1.1091,1.3264,7.0617,-1.1621,-5.1722
445.3000,0.6030,2.1510,6.8495,-2.8773,-3.9180
445.3500,0.0751,2.5906,6.4509,-4.1344,-2.2341
445.4000,0.0115,2.8520,5.9283,-4.7613,-0.3733
445.4500,0.5947,3.1606,5.2847,-4.8269,1.2991
445.5000,1.7215,3.5489,4.4625,-4.5392,2.4907
445.5500,3.1434,3.8877,3.4054,-4.1003,3.0854
445.6000,4.5822,4.0107,2.1293,-3.6217,3.1229
445.6500,5.8051,3.8135,0.7645,-3.1228,2.7437
445.7000,6.6841,3.3011,-0.4760,-2.5865,2.1468
445.7500,7.2211,2.5738,-1.3967,-2.0179,1.5430
445.8000,7.5087,1.7632,-1.9026,-1.4586,1.0933
445.8500,7.6539,0.9768,-2.0044,-0.9588,0.8702
445.9000,7.7273,0.2820,-1.7713,-0.5432,0.8699
445.9500,7.7561,-0.2836,-1.2896,-0.1977,1.0518
446.0000,7.7394,-0.7032,-0.6443,0.1227,1.3743
446.0500,7.6621,-0.9802,0.0855,0.4757,1.8114
446.1000,7.4994,-1.1393,0.8307,0.9157,2.3508
446.1500,7.2136,-1.2220,1.5372,1.4869,2.9828
446.2000,6.7471,-1.2739,2.1660,2.2226,3.6857
446.2500,6.0209,-1.3249,2.6869,3.1425,4.4082
446.3000,4.9506,-1.3669,3.0661,4.2395,5.0477
446.3500,3.5005,-1.3420,3.2673,5.4536,5.4355
446.4000,1.7723,-1.1647,3.2884,6.6552,5.3603
446.4500,0.0572,-0.8006,3.2165,7.6819,4.6530
446.5000,-1.2493,-0.3526,3.2093,8.4143,3.2944
446.5500,-1.8282,-0.0185,3.3605,8.8024,1.4652
446.6000,-1.5538,0.1166,3.6191,8.8314,-0.4798
446.6500,-0.5291,0.2376,3.9108,8.5108,-2.1257
446.7000,0.9143,0.6852,4.2720,7.8581,-3.1967
446.7500,2.3165,1.6884,4.7634,6.8444,-3.6859
446.8000,3.2744,3.2204,5.2961,5.3788,-3.7746
446.8500,3.5626,5.0152,5.6014,3.4087,-3.6325
446.9000,3.1703,6.6645,5.3741,1.1053,-3.2977
446.9500,2.3293,7.8175,4.5023,-1.0681,-2.7443
447.0000,1.4365,8.4029,3.1682,-2.6098,-2.0376
447.0500,0.8104,8.6073,1.6899,-3.3016,-1.3538
447.1000,0.5323,8.6446,0.3299,-3.2201,-0.8418
447.1500,0.5207,8.6237,-0.7441,-2.5654,-0.5147
447.2000,0.6813,8.5715,-1.4364,-1.5568,-0.2699
447.2500,0.9756,8.4837,-1.7254,-0.4090,0.0197
447.3000,1.4032,8.3480,-1.6721,0.6904,0.4326
447.3500,1.9643,8.1466,-1.4019,1.6178,0.9875
447.4000,2.6438,7.8523,-1.0617,2.3315,1.6738
447.4500,3.4110,7.4182,-0.7742,2.8565,2.4841
447.5000,4.2130,6.7693,-0.6066,3.2464,3.4253
447.5500,4.9545,5.8101,-0.5530,3.5444,4.5073
447.6000,5.4703,4.4695,-0.5325,3.7635,5.7116
447.6500,5.5239,2.7941,-0.4202,3.9072,6.9538
447.7000,4.8763,1.0404,-0.1352,4.0302,8.0788
447.7500,3.4252,-0.3565,0.2509,4.2509,8.9091
447.8000,1.3372,-0.9744,0.5490,4.6352,9.2923
447.8500,-0.9318,-0.6172,0.7164,5.1135,9.1169
447.9000,-2.8285,0.5428,1.0542,5.6200,8.3274
447.9500,-4.0363,1.9517,1.9817,6.1808,6.8801
448.0000,-4.5820,2.8962,3.5950,6.6975,4.6916
448.0500,-4.5808,2.8602,5.4655,6.8087,1.8079
448.1000,-4.0100,1.8492,6.8777,6.1921,-1.2755
448.1500,-2.8587,0.4973,7.4587,4.9497,-3.7522
448.2000,-1.3986,-0.3797,7.4930,3.4364,-5.1589
448.2500,-0.1177,-0.4208,7.4414,1.8493,-5.5791
448.3000,0.5973,0.1770,7.4573,0.2158,-5.2801
448.3500,0.6839,0.9718,7.4418,-1.3956,-4.4332
448.4000,0.4126,1.6214,7.2935,-2.7822,-3.1196
448.4500,0.2116,2.0672,7.0018,-3.7122,-1.4734
448.5000,0.4151,2.4532,6.5844,-4.0919,0.2450
448.5500,1.1254,2.9068,6.0242,-4.0123,1.7353
448.6000,2.2516,3.4191,5.2677,-3.6641,2.7941
448.6500,3.6130,3.8710,4.2626,-3.2210,3.3640
448.7000,5.0104,4.1039,3.0121,-2.7711,3.4967
448.7500,6.2614,3.9827,1.6247,-2.3193,3.3063
448.8000,7.2385,3.4525,0.3164,-1.8454,2.9473
448.8500,7.9012,2.5701,-0.6685,-1.3645,2.5866
448.9000,8.2868,1.4827,-1.1629,-0.9292,2.3479
448.9500,8.4594,0.3748,-1.1258,-0.5735,2.2765
449.0000,8.4691,-0.5828,-0.6271,-0.2610,2.3647
449.0500,8.3402,-1.2754,0.1889,0.1057,2.6021
449.1000,8.0702,-1.6733,1.1435,0.6331,2.9933
449.1500,7.6261,-1.8298,2.0696,1.3916,3.5361
449.2000,6.9402,-1.8433,2.8465,2.4052,4.1907
449.2500,5.9188,-1.7984,3.4041,3.6550,4.8555
449.3000,4.4867,-1.7152,3.7042,5.0697,5.3506
449.3500,2.6861,-1.5384,3.7406,6.5038,5.4292
449.4000,0.7793,-1.2046,3.5854,7.7572,4.8628
449.4500,-0.7901,-0.7604,3.4067,8.6649,3.5831
449.5000,-1.6121,-0.3807,3.3554,9.1675,1.7684
449.5500,-1.5022,-0.1798,3.4406,9.2813,-0.1958
449.6000,-0.5533,-0.0164,3.6087,9.0513,-1.8596
449.6500,0.8917,0.4287,3.8917,8.5203,-2.9213
449.7000,2.3645,1.3912,4.3566,7.6788,-3.3668
449.7500,3.4680,2.8808,4.9438,6.4411,-3.3983
449.8000,3.9876,4.7046,5.4135,4.7094,-3.2317
449.8500,3.8856,6.5314,5.4295,2.5370,-2.9470
449.9000,3.2995,7.9987,4.7475,0.2817,-2.5171
449.9500,2.5292,8.9086,3.4135,-1.4993,-1.9684
450.0000,1.8736,9.3256,1.7543,-2.4053,-1.4456
450.0500,1.4533,9.4388,0.1755,-2.3855,-1.0697
450.1000,1.2494,9.4005,-1.0039,-1.6471,-0.8049
450.1500,1.2385,9.2903,-1.6235,-0.5111,-0.5109
450.2000,1.4295,9.1373,-1.7006,0.6946,-0.0793
450.2500,1.8249,8.9419,-1.3938,1.7282,0.5070
450.3000,2.4017,8.6889,-0.9220,2.4868,1.2123
450.3500,3.1237,8.3454,-0.4849,2.9913,2.0078
450.4000,3.9483,7.8477,-0.2133,3.3285,2.8984
450.4500,4.8097,7.0900,-0.1471,3.5895,3.9162
450.5000,5.5813,5.9414,-0.2280,3.8219,5.0919
450.5500,6.0367,4.3209,-0.3097,4.0168,6.4067
450.6000,5.8607,2.3394,-0.2200,4.1603,7.7413
450.6500,4.7752,0.4036,0.0955,4.3257,8.8834
450.7000,2.7522,-0.9027,0.4581,4.6423,9.6084
450.7500,0.1680,-1.1257,0.6383,5.1060,9.7392
450.8000,-2.2818,-0.2102,0.7728,5.5921,9.1795
450.8500,-4.0004,1.3681,1.3887,6.1023,7.9080
450.9000,-4.8670,2.7537,2.8451,6.6578,5.8660
450.9500,-5.0700,3.1619,4.8707,6.9632,3.0039
451.0000,-4.6856,2.3248,6.6521,6.5677,-0.3346
451.0500,-3.6474,0.7541,7.5094,5.4275,-3.2837
451.1000,-2.0989,-0.5595,7.5616,3.9439,-5.1381
451.1500,-0.5157,-0.9538,7.4049,2.4122,-5.8633
451.2000,0.5849,-0.4561,7.3715,0.8461,-5.7725
451.2500,0.9607,0.4791,7.3944,-0.7802,-5.1122
451.3000,0.7519,1.3648,7.3053,-2.3347,-3.9730
451.3500,0.3814,1.9744,7.0439,-3.5546,-2.4222
451.4000,0.3006,2.3926,6.6350,-4.2391,-0.6544
451.4500,0.7512,2.8065,6.0886,-4.3865,1.0178
451.5000,1.7180,3.2880,5.3642,-4.1587,2.3107
451.5500,3.0279,3.7566,4.4023,-3.7548,3.0832
451.6000,4.4531,4.0565,3.1824,-3.3069,3.3382
451.6500,5.7729,4.0421,1.7831,-2.8510,3.1728
451.7000,6.8226,3.6454,0.3981,-2.3689,2.7437
451.7500,7.5392,2.9100,-0.7302,-1.8563,2.2405
451.8000,7.9627,1.9671,-1.4226,-1.3539,1.8298
451.8500,8.1804,0.9751,-1.6220,-0.9161,1.6015
451.9000,8.2665,0.0734,-1.3759,-0.5595,1.5655
451.9500,8.2605,-0.6381,-0.7909,-0.2436,1.6957
452.0000,8.1737,-1.1100,-0.0003,0.1073,1.9713
452.0500,7.9973,-1.3508,0.8623,0.5669,2.3857
452.1000,7.7037,-1.4191,1.6866,1.1850,2.9338
452.1500,7.2414,-1.3982,2.4020,1.9882,3.5938
452.2000,6.5324,-1.3610,2.9734,2.9860,4.3111
452.2500,5.4843,-1.3345,3.3810,4.1669,4.9785
452.3000,4.0411,-1.2794,3.6049,5.4738,5.4177
452.3500,2.2803,-1.1079,3.6468,6.7792,5.3939
452.4000,0.4898,-0.7672,3.5851,7.9076,4.7023
452.4500,-0.8991,-0.3413,3.5725,8.7131,3.2997
452.5000,-1.5145,-0.0190,3.7082,9.1239,1.3822
452.5500,-1.2066,0.1317,3.9517,9.1197,-0.6443
452.6000,-0.1082,0.3306,4.2480,8.7140,-2.3193
452.6500,1.3797,0.9394,4.6476,7.9203,-3.3690
452.7000,2.7344,2.1627,5.1830,6.6885,-3.8262
452.7500,3.5272,3.9039,5.6909,4.9148,-3.8957
452.8000,3.5469,5.7967,5.8288,2.6026,-3.7211
452.8500,2.8575,7.3569,5.3017,0.0814,-3.3014
452.9000,1.8193,8.2796,4.1259,-2.0478,-2.6280
452.9500,0.9008,8.6383,2.6145,-3.3266,-1.8362
453.0000,0.3688,8.7085,1.1070,-3.6911,-1.1403
453.0500,0.2135,8.6920,-0.1792,-3.3264,-0.6634
453.1000,0.3065,8.6556,-1.1215,-2.4679,-0.3701
453.1500,0.5517,8.5988,-1.6584,-1.3401,-0.1305
453.2000,0.9206,8.5059,-1.7991,-0.1519,0.1790
453.2500,1.4161,8.3606,-1.6315,0.9271,0.6192
453.3000,2.0360,8.1438,-1.2959,1.8007,1.1958
453.3500,2.7629,7.8262,-0.9387,2.4547,1.8959
453.4000,3.5643,7.3558,-0.6710,2.9318,2.7170
453.4500,4.3832,6.6509,-0.5409,3.2910,3.6716
453.5000,5.1128,5.6123,-0.5210,3.5706,4.7704
453.5500,5.5713,4.1801,-0.5111,3.7752,5.9868
453.6000,5.5096,2.4366,-0.3801,3.9089,7.2208
453.6500,4.6986,0.6876,-0.0680,4.0400,8.3048
453.7000,3.0794,-0.6064,0.3154,4.2910,9.0609
453.7500,0.8844,-1.0446,0.5753,4.7014,9.3423
453.8000,-1.3775,-0.4921,0.7288,5.1818,9.0489
453.8500,-3.1637,0.7945,1.1398,5.6876,8.1377
453.9000,-4.2294,2.1961,2.2062,6.2503,6.5616
453.9500,-4.6558,3.0021,3.9284,6.7245,4.2378
454.0000,-4.5509,2.7706,5.7861,6.7186,1.2700
454.0500,-3.8755,1.6264,7.0690,5.9674,-1.7601
454.1000,-2.6502,0.2857,7.5197,4.6530,-4.0601
454.1500,-1.1917,-0.4783,7.5048,3.1297,-5.2737
454.2000,0.0153,-0.4072,7.4569,1.5551,-5.5490
454.2500,0.6335,0.2413,7.4755,-0.0547,-5.1495
454.3000,0.6568,1.0276,7.4477,-1.6174,-4.2260
454.3500,0.3872,1.6510,7.2839,-2.9225,-2.8583
454.4000,0.2439,2.0911,6.9800,-3.7561,-1.1971
454.4500,0.5246,2.4961,6.5491,-4.0532,0.4888
454.5000,1.2985,2.9732,5.9673,-3.9238,1.9123
454.5500,2.4603,3.4948,5.1791,-3.5588,2.8947
454.6000,3.8291,3.9340,4.1363,-3.1191,3.3978
454.6500,5.2100,4.1323,2.8530,-2.6769,3.4822
454.7000,6.4272,3.9609,1.4538,-2.2281,3.2654
454.7500,7.3626,3.3762,0.1655,-1.7538,2.9043
454.8000,7.9859,2.4477,-0.7689,-1.2768,2.5629
454.8500,8.3396,1.3319,-1.1947,-0.8536,2.3545
454.9000,8.4859,0.2176,-1.0856,-0.5112,2.3135
454.9500,8.4706,-0.7252,-0.5238,-0.2009,2.4282
455.0000,8.3140,-1.3884,0.3361,0.1832,2.6908
455.0500,8.0090,-1.7536,1.3097,0.7480,3.1078
455.1000,7.5166,-1.8848,2.2300,1.5581,3.6735
455.1500,6.7624,-1.8843,2.9805,2.6293,4.3374
455.2000,5.6510,-1.8303,3.4949,3.9313,4.9817
455.2500,4.1227,-1.7293,3.7387,5.3749,5.4075
455.3000,2.2616,-1.5183,3.7181,6.7952,5.3610
455.3500,0.3817,-1.1484,3.5299,7.9881,4.6367
455.4000,-1.0582,-0.6990,3.3552,8.8096,3.2195
455.4500,-1.6865,-0.3523,3.3224,9.2254,1.3424
455.5000,-1.3812,-0.1781,3.4154,9.2650,-0.5809
455.5500,-0.2946,0.0169,3.5914,8.9792,-2.1179
455.6000,1.1922,0.5506,3.9013,8.4059,-3.0261
455.6500,2.6164,1.6132,4.3985,7.5216,-3.3506
455.7000,3.6227,3.1710,4.9909,6.2314,-3.3146
455.7500,4.0414,5.0095,5.4179,4.4487,-3.1161
455.8000,3.8682,6.7956,5.3467,2.2624,-2.8090
455.8500,3.2650,8.1890,4.5638,0.0668,-2.3621
455.9000,2.5334,9.0303,3.1550,-1.5860,-1.8207
455.9500,1.9400,9.4042,1.4684,-2.3379,-1.3357
456.0000,1.5710,9.4920,-0.0876,-2.1760,-1.0019
456.0500,1.4036,9.4330,-1.2011,-1.3306,-0.7490
456.1000,1.4289,9.3002,-1.7326,-0.1384,-0.4254
456.1500,1.6641,9.1188,-1.7297,1.0702,0.0640
456.2000,2.1080,8.8854,-1.3761,2.0702,0.7196
456.2500,2.7305,8.5782,-0.8997,2.7849,1.4994
456.3000,3.4878,8.1526,-0.4913,3.2558,2.3781
456.3500,4.3237,7.5285,-0.2598,3.5758,3.3654
456.4000,5.1439,6.5892,-0.2137,3.8265,4.4901
456.4500,5.7747,5.2213,-0.2599,4.0389,5.7608
456.5000,5.9409,3.4241,-0.2351,4.2057,7.1122
456.5500,5.3278,1.4492,-0.0085,4.3575,8.3754
456.6000,3.7597,-0.1892,0.3659,4.6108,9.3232
456.6500,1.4038,-0.9457,0.6588,5.0420,9.7448
456.7000,-1.1745,-0.5535,0.8076,5.5636,9.4872
456.7500,-3.2780,0.7579,1.1946,6.0991,8.4832
456.8000,-4.5446,2.2552,2.3153,6.6796,6.6855
456.8500,-5.0431,3.0477,4.1740,7.1353,4.0174
456.9000,-4.8867,2.6024,6.0987,7.0103,0.6619
456.9500,-4.0152,1.1657,7.2461,6.0724,-2.6073
457.0000,-2.4897,-0.2942,7.4637,4.6279,-4.8992
457.0500,-0.7622,-0.8975,7.3153,3.0464,-5.9659
457.1000,0.5519,-0.4915,7.2592,1.3987,-6.0875
457.1500,1.0760,0.4899,7.2865,-0.3553,-5.5665
457.2000,0.8671,1.4700,7.2042,-2.1032,-4.5241
457.2500,0.3584,2.1169,6.9301,-3.5527,-3.0056
457.3000,0.0889,2.4854,6.5028,-4.4395,-1.1765
457.3500,0.3918,2.8111,5.9541,-4.7156,0.6344
457.4000,1.2905,3.2206,5.2517,-4.5374,2.0877
457.4500,2.6016,3.6524,4.3316,-4.1272,2.9897
457.5000,4.0679,3.9469,3.1632,-3.6494,3.3195
457.5500,5.4411,3.9541,1.8112,-3.1653,3.1735
457.6000,6.5384,3.6060,0.4538,-2.6663,2.7164
457.6500,7.2878,2.9463,-0.6797,-2.1404,2.1471
457.7000,7.7297,2.1005,-1.4168,-1.6126,1.6478
457.7500,7.9608,1.2125,-1.7011,-1.1304,1.3295
457.8000,8.0682,0.3989,-1.5744,-0.7226,1.2207
457.8500,8.1007,-0.2634,-1.1294,-0.3759,1.2996
457.9000,8.0738,-0.7360,-0.4751,-0.0417,1.5347
457.9500,7.9826,-1.0190,0.2815,0.3400,1.9060
458.0000,7.8077,-1.1482,1.0489,0.8216,2.4034
458.0500,7.5132,-1.1842,1.7619,1.4409,3.0158
458.1000,7.0409,-1.1915,2.3831,2.2252,3.7182
458.1500,6.3072,-1.2131,2.8911,3.1920,4.4546
458.2000,5.2193,-1.2454,3.2621,4.3367,5.1154
458.2500,3.7318,-1.2258,3.4650,5.6024,5.5192
458.3000,1.9456,-1.0589,3.4965,6.8580,5.4339
458.3500,0.1712,-0.7048,3.4417,7.9299,4.6694
458.4000,-1.1597,-0.2735,3.4573,8.6825,3.2041
458.4500,-1.6983,0.0308,3.6278,9.0519,1.2498
458.5000,-1.3191,0.1495,3.8930,9.0186,-0.7826
458.5500,-0.1689,0.3218,4.1936,8.5963,-2.4376
458.6000,1.3457,0.9161,4.5874,7.7998,-3.4547
458.6500,2.7064,2.1283,5.1124,6.5809,-3.8795
458.7000,3.4967,3.8521,5.6095,4.8391,-3.9228
458.7500,3.5194,5.7219,5.7465,2.5786,-3.7319
458.8000,2.8448,7.2660,5.2401,0.1157,-3.3088
458.8500,1.8240,8.1879,4.1056,-1.9743,-2.6434
458.9000,0.9126,8.5549,2.6414,-3.2472,-1.8592
458.9500,0.3776,8.6330,1.1736,-3.6339,-1.1602
459.0000,0.2186,8.6218,-0.0888,-3.3080,-0.6702
459.0500,0.3130,8.5899,-1.0290,-2.4942,-0.3643
459.1000,0.5622,8.5374,-1.5864,-1.4062,-0.1221
459.1500,0.9330,8.4482,-1.7645,-0.2427,0.1791
459.2000,1.4261,8.3055,-1.6400,0.8314,0.6061
459.2500,2.0407,8.0897,-1.3424,1.7172,1.1716
459.3000,2.7609,7.7706,-1.0112,2.3926,1.8667
459.3500,3.5547,7.2960,-0.7552,2.8921,2.6891
459.4000,4.3641,6.5852,-0.6240,3.2678,3.6489
459.4500,5.0818,5.5421,-0.5939,3.5547,4.7529
459.5000,5.5267,4.1114,-0.5696,3.7572,5.9704
459.5500,5.4544,2.3799,-0.4258,3.8825,7.1990
459.6000,4.6440,0.6518,-0.1068,4.0020,8.2729
459.6500,3.0437,-0.6211,0.2786,4.2387,9.0204
459.7000,0.8844,-1.0500,0.5413,4.6333,9.3031
